['UV', 83, 'CV', 105, 'addr2line', 'pwd', 'V0', 'V3', 0.13979976118306237, 1.3047614097595215]
['BV', 52, 'CV', 257, 'libSDL2-2.0.so', 'tac', 'V2', 'V0', 0.18284911435596363, 4.025340557098389]
['CV', 186, 'UV', 41, 'stty', 'cmp', 'V0', 'V3', 0.06793893129770989, 0.028401851654052734]
['BV', 69, 'CV', 63, 'gvmap', 'mv', 'V0', 'V2', 0.06404174573055033, 0.18110179901123047]
['CV', 37, 'UV', 38, 'seq', 'xargs', 'V2', 'V3', 0.12467666839110192, 0.059107303619384766]
['CV', 139, 'BV', 82, 'logname', 'gvmap', 'V3', 'V1', 0.13373424971363113, 0.11158275604248047]
['CV', 170, 'BV', 27, 'tac', 'libSDL2-2.0.so', 'V3', 'V1', 0.18885313846321639, 3.5919559001922607]
['CV', 38, 'UV', 71, 'split', 'xargs', 'V2', 'V0', 0.051507537688442184, 0.03416895866394043]
['UV', 67, 'CV', 157, 'cmp', 'vdir', 'V0', 'V3', 0.10995490808185915, 0.09505391120910645]
['CV', 240, 'UV', 5, 'link', 'diff', 'V0', 'V2', 0.15679442508710806, 0.06747889518737793]
['CV', 205, 'BV', 7, 'sha1sum', 'libSDL2-2.0.so', 'V0', 'V0', 0.21904298909646502, 2.869436740875244]
['CV', 260, 'BV', 15, 'ln', 'libvlccore.so', 'V0', 'V3', 0.16450547873103982, 3.2300331592559814]
['UV', 69, 'BV', 15, 'sdiff', 'libvlccore.so', 'V0', 'V3', 0.15768023609874926, 3.409855842590332]
['UV', 10, 'CV', 208, 'as', 'echo', 'V2', 'V0', 0.13552685407048104, 1.5129952430725098]
['BV', 57, 'UV', 26, 'svn', 'ranlib', 'V2', 'V3', 0.06834779352100373, 2.2599480152130127]
['CV', 101, 'BV', 36, 'dirname', 'libvlc.so', 'V3', 'V2', 0.1898227558604917, 0.3162057399749756]
['CV', 131, 'UV', 15, 'true', 'ld', 'V3', 'V2', 0.1352160890029953, 1.5010616779327393]
['CV', 324, 'UV', 38, 'mv', 'xargs', 'V1', 'V3', 0.04950115118956255, 0.10189509391784668]
['BV', 68, 'UV', 49, 'dot', 'xargs', 'V0', 'V1', 0.1625371655104063, 0.01675248146057129]
['UV', 17, 'BV', 67, 'addr2line', 'cluster', 'V2', 'V0', 0.10313385947436982, 1.2765843868255615]
['BV', 39, 'UV', 77, 'svn', 'ranlib', 'V1', 'V0', 0.06495650517493179, 2.1245696544647217]
['CV', 248, 'UV', 42, 'pathchk', 'diff', 'V0', 'V3', 0.1517215285660234, 0.06988382339477539]
['CV', 6, 'UV', 58, 'fmt', 'objcopy', 'V2', 'V1', 0.13507306889352821, 1.1775035858154297]
['BV', 25, 'CV', 110, 'git', 'wc', 'V3', 'V3', 0.08585858585858586, 8.592551708221436]
['BV', 3, 'CV', 316, 'diff', 'nohup', 'V1', 'V1', 0.125, 0.06136059761047363]
['UV', 82, 'CV', 213, 'gprof', 'whoami', 'V0', 'V0', 0.14650796429196566, 0.8010807037353516]
['CV', 213, 'BV', 22, 'whoami', 'cmp', 'V0', 'V3', 0.1130044843049327, 0.020917177200317383]
['BV', 16, 'CV', 31, 'libvlc.so', 'sha1sum', 'V3', 'V2', 0.18905567167015014, 0.31604552268981934]
['UV', 12, 'CV', 236, 'c++filt', 'unexpand', 'V2', 'V0', 0.15184640823075513, 0.8037478923797607]
['CV', 164, 'UV', 5, 'nl', 'diff', 'V3', 'V2', 0.11062246278755072, 0.08918190002441406]
['BV', 63, 'CV', 10, 'ruby', 'ptx', 'V0', 'V2', 0.11120463532083158, 9.8291175365448]
['BV', 67, 'CV', 47, 'cluster', 'od', 'V0', 'V2', 0.10615199034981904, 0.10815978050231934]
['CV', 98, 'UV', 9, 'printenv', 'readelf', 'V3', 'V2', 0.0982056256062076, 0.09892129898071289]
['CV', 262, 'UV', 78, 'stat', 'c++filt', 'V1', 'V0', 0.14590443686006827, 0.7826015949249268]
['BV', 30, 'CV', 29, 'bash', 'tail', 'V0', 'V2', 0.12331490641062937, 2.003788471221924]
['CV', 10, 'UV', 40, 'ptx', 'diff3', 'V2', 'V3', 0.03497790868924888, 0.0653524398803711]
['UV', 26, 'CV', 73, 'ranlib', 'shred', 'V3', 'V2', 0.1347735770668883, 1.0251646041870117]
['UV', 71, 'CV', 53, 'xargs', 'tty', 'V0', 'V2', 0.06433823529411764, 0.0198211669921875]
['CV', 50, 'UV', 31, 'cksum', 'gprof', 'V2', 'V3', 0.14681628836181249, 0.9189419746398926]
['CV', 256, 'UV', 84, 'sort', 'ar', 'V0', 'V0', 0.13420134456641986, 0.9411070346832275]
['UV', 20, 'CV', 265, 'size', 'basename', 'V2', 'V1', 0.15201232777374907, 0.820913553237915]
['BV', 6, 'UV', 12, 'libvlc.so', 'c++filt', 'V0', 'V2', 0.07621476129763427, 1.7264800071716309]
['BV', 72, 'CV', 102, 'perl', 'uptime', 'V1', 'V3', 0.08928159308957828, 2.170564651489258]
['UV', 9, 'CV', 22, 'readelf', 'kill', 'V2', 'V2', 0.09839259620068197, 0.09917163848876953]
['CV', 307, 'BV', 73, 'cut', 'geany', 'V1', 'V0', 0.18572200216060497, 14.17672848701477]
['BV', 68, 'CV', 242, 'dot', 'cat', 'V0', 'V0', 0.1439873417721519, 0.010222434997558594]
['CV', 70, 'BV', 34, 'vdir', 'svn', 'V2', 'V0', 0.1488056810845707, 0.46939849853515625]
['BV', 66, 'CV', 24, 'lua', 'factor', 'V1', 'V2', 0.13455377574370708, 0.2870042324066162]
['CV', 55, 'UV', 43, 'nohup', 'sdiff', 'V2', 'V3', 0.08883248730964466, 0.03449821472167969]
['CV', 114, 'BV', 81, 'expr', 'dot', 'V3', 'V1', 0.1534246575342466, 0.01770305633544922]
['CV', 245, 'BV', 23, '[', 'diff', 'V0', 'V3', 0.13843351548269578, 0.07671236991882324]
['CV', 100, 'UV', 74, 'join', 'strip', 'V3', 'V0', 0.12664981746700366, 1.1639912128448486]
['BV', 73, 'CV', 257, 'geany', 'tac', 'V0', 'V0', 0.18072475966863066, 14.30075740814209]
['CV', 186, 'BV', 47, 'stty', 'dot', 'V0', 'V3', 0.16645326504481428, 0.013360261917114258]
['CV', 191, 'BV', 74, 'mkfifo', 'git', 'V0', 'V1', 0.09500975483628327, 4.397327184677124]
['BV', 54, 'CV', 339, 'lua', 'rm', 'V3', 'V1', 0.12359989580619957, 0.3859565258026123]
['CV', 297, 'BV', 20, 'chroot', 'sort', 'V1', 'V1', 0.1216397849462365, 0.03146505355834961]
['CV', 4, 'BV', 79, 'basename', 'bash', 'V2', 'V3', 0.12831553565277298, 2.351698637008667]
['CV', 87, 'UV', 31, 'touch', 'gprof', 'V3', 'V3', 0.13013367692059918, 1.0381464958190918]
['CV', 4, 'BV', 75, 'basename', 'cmp', 'V2', 'V2', 0.08674698795180724, 0.022963523864746094]
['BV', 14, 'CV', 107, 'openssl', 'tee', 'V3', 'V3', 0.2848813209494324, 5.328066349029541]
['CV', 179, 'UV', 41, 'mkdir', 'cmp', 'V0', 'V3', 0.06718146718146722, 0.028043746948242188]
['CV', 264, 'UV', 9, 'test', 'readelf', 'V1', 'V2', 0.10471464019851118, 0.09489035606384277]
['CV', 264, 'BV', 75, 'test', 'cmp', 'V1', 'V2', 0.08905228758169936, 0.02443981170654297]
['CV', 335, 'BV', 67, 'pathchk', 'cluster', 'V1', 'V0', 0.15047686329918752, 0.08184456825256348]
['BV', 62, 'CV', 296, 'diff', 'sum', 'V0', 'V1', 0.10404624277456653, 0.04107499122619629]
['BV', 32, 'CV', 337, 'perl', 'comm', 'V0', 'V1', 0.11046120181787578, 1.808744192123413]
['CV', 119, 'UV', 36, 'paste', 'objdump', 'V3', 'V3', 0.13587618109095123, 1.7065129280090332]
['CV', 273, 'UV', 63, 'stty', 'elfedit', 'V1', 'V1', 0.05416329830234434, 0.025437116622924805]
['UV', 13, 'CV', 99, 'strings', 'stty', 'V2', 'V3', 0.13840377226685296, 0.8996610641479492]
['CV', 21, 'BV', 59, 'chgrp', 'make', 'V2', 'V1', 0.10796820114623773, 0.22188854217529297]
['CV', 58, 'BV', 79, 'readlink', 'bash', 'V2', 'V3', 0.12587651787241316, 2.411306381225586]
['UV', 30, 'CV', 327, 'ld', 'link', 'V3', 'V1', 0.147536002916692, 1.635237693786621]
['BV', 31, 'CV', 341, 'codeblocks', 'uniq', 'V0', 'V1', 0.18733596706909417, 9.053431987762451]
['UV', 40, 'CV', 133, 'diff3', 'cut', 'V3', 'V3', 0.05002779321845474, 0.040557861328125]
['CV', 292, 'UV', 48, 'sha1sum', 'locate', 'V1', 'V1', 0.11928174433518601, 0.061285972595214844]
['CV', 95, 'UV', 57, 'du', 'strings', 'V3', 'V1', 0.11262880421758925, 1.1504850387573242]
['BV', 38, 'CV', 125, 'ruby', 'split', 'V2', 'V3', 0.22325189553496205, 0.016649484634399414]
['CV', 156, 'BV', 83, 'csplit', 'git', 'V3', 'V2', 0.09122670049770665, 6.458478689193726]
['UV', 69, 'CV', 79, 'sdiff', 'fold', 'V0', 'V2', 0.08810289389067527, 0.032202720642089844]
['CV', 286, 'BV', 52, 'expand', 'libSDL2-2.0.so', 'V1', 'V2', 0.19571353894406696, 3.8336193561553955]
['UV', 76, 'CV', 300, 'as', 'whoami', 'V0', 'V1', 0.13502419898303009, 1.3767759799957275]
['CV', 255, 'UV', 47, 'sleep', 'sdiff', 'V0', 'V1', 0.12240515390121687, 0.027622699737548828]
['CV', 15, 'UV', 10, 'uptime', 'as', 'V2', 'V2', 0.12998276852383683, 1.6046724319458008]
['CV', 24, 'UV', 24, 'factor', 'readelf', 'V2', 'V3', 0.11730953139942624, 0.217254638671875]
['CV', 231, 'UV', 8, 'who', 'strip', 'V0', 'V2', 0.13889714625445904, 1.1207644939422607]
['BV', 16, 'CV', 45, 'libvlc.so', 'cp', 'V3', 'V2', 0.13287478505549477, 0.46362876892089844]
['UV', 81, 'BV', 72, 'ld', 'perl', 'V0', 'V1', 0.01838318220778634, 6.821883678436279]
['CV', 59, 'UV', 76, 'head', 'as', 'V2', 'V0', 0.13043478260869568, 1.4497041702270508]
['UV', 18, 'CV', 51, 'ar', 'printf', 'V2', 'V2', 0.14215522984676876, 0.9596090316772461]
['CV', 280, 'UV', 73, 'pr', 'nm', 'V1', 'V0', 0.13856232612402408, 0.8726785182952881]
['UV', 46, 'CV', 147, 'diff', 'hostid', 'V1', 'V3', 0.11728009981285092, 0.08449435234069824]
['UV', 45, 'CV', 116, 'cmp', 'tail', 'V1', 'V3', 0.05405405405405406, 0.04691576957702637]
['CV', 288, 'UV', 29, 'expr', 'objcopy', 'V1', 'V3', 0.12951137260529522, 1.1949865818023682]
['UV', 44, 'CV', 42, 'diff3', 'dircolors', 'V1', 'V2', 0.08262849707221864, 0.029196739196777344]
['BV', 15, 'CV', 70, 'libvlccore.so', 'vdir', 'V3', 'V2', 0.14802661562300612, 3.7135748863220215]
['BV', 73, 'CV', 235, 'geany', 'ginstall', 'V0', 'V0', 0.179828544846377, 15.348344802856445]
['BV', 65, 'CV', 217, 'ssh', 'chmod', 'V1', 'V0', 0.11637988528744836, 3.4315028190612793]
['BV', 4, 'CV', 237, 'geany', 'mv', 'V3', 'V0', 0.17757121748393523, 24.967976331710815]
['CV', 342, 'BV', 39, 'sleep', 'svn', 'V1', 'V1', 0.22461193192444362, 0.3432338237762451]
['BV', 77, 'CV', 187, 'perl', 'join', 'V2', 'V0', 0.09083241419580879, 2.1227707862854004]
['CV', 167, 'BV', 80, 'uniq', 'cluster', 'V3', 'V1', 0.11423066336361132, 0.1269972324371338]
['BV', 37, 'CV', 289, 'geany', 'chown', 'V1', 'V1', 0.18271758817457684, 19.009997129440308]
['BV', 78, 'CV', 111, 'make', 'factor', 'V2', 'V3', 0.11155523255813948, 0.2176957130432129]
['BV', 12, 'CV', 322, 'sort', 'ginstall', 'V2', 'V1', 0.038018835019183794, 0.10012483596801758]
['CV', 30, 'UV', 31, 'pinky', 'gprof', 'V2', 'V3', 0.14106425702811243, 0.967501163482666]
['UV', 52, 'BV', 14, 'strip', 'openssl', 'V1', 'V3', 0.11470760504331201, 12.377084255218506]
['CV', 19, 'BV', 8, 'pr', 'cluster', 'V2', 'V2', 0.1135419551370811, 0.12836050987243652]
['BV', 14, 'CV', 14, 'openssl', 'dirname', 'V3', 'V2', 0.2912895631702851, 5.219015598297119]
['BV', 45, 'CV', 332, 'svn', '[', 'V3', 'V1', 0.22404991491775383, 0.5449211597442627]
['CV', 316, 'UV', 13, 'nohup', 'strings', 'V1', 'V2', 0.14925643815741751, 0.8467411994934082]
['UV', 47, 'CV', 257, 'sdiff', 'tac', 'V1', 'V0', 0.026942074539739513, 0.052258968353271484]
['CV', 165, 'BV', 37, 'rm', 'geany', 'V3', 'V1', 0.1802490587894584, 19.458603858947754]
['CV', 19, 'BV', 10, 'pr', 'gvmap', 'V2', 'V2', 0.11231501057082449, 0.13121581077575684]
['UV', 11, 'CV', 342, 'ranlib', 'sleep', 'V2', 'V1', 0.1499572284003422, 0.910076379776001]
['CV', 215, 'BV', 59, 'nice', 'make', 'V0', 'V1', 0.14386989157631358, 0.16837739944458008]
['CV', 171, 'UV', 23, 'rmdir', 'strip', 'V3', 'V3', 0.13764002987303958, 1.107435941696167]
['CV', 239, 'BV', 38, 'env', 'ruby', 'V0', 'V2', 0.23250564334085777, 0.0048732757568359375]
['CV', 81, 'UV', 53, 'sleep', 'readelf', 'V2', 'V1', 0.10192525481313708, 0.08193516731262207]
['CV', 331, 'BV', 78, 'vdir', 'make', 'V1', 'V2', 0.08709069089662269, 0.2811126708984375]
['UV', 35, 'CV', 26, 'size', 'date', 'V3', 'V2', 0.14253857818214255, 0.8892838954925537]
['CV', 66, 'BV', 24, 'link', 'git', 'V2', 'V0', 0.09580202548186867, 3.2644145488739014]
['UV', 24, 'CV', 347, 'readelf', 'ln', 'V3', 'V1', 0.11383012314493213, 0.22725892066955566]
['CV', 242, 'UV', 60, 'cat', 'gprof', 'V0', 'V1', 0.14410735122520424, 0.8954589366912842]
['UV', 63, 'CV', 212, 'elfedit', 'split', 'V1', 'V0', 0.06323777403035413, 0.022809743881225586]
['CV', 86, 'UV', 57, 'ln', 'strings', 'V2', 'V1', 0.1347302796778942, 0.9268200397491455]
['CV', 83, 'UV', 57, 'tac', 'strings', 'V2', 'V1', 0.1262491672218521, 0.9585676193237305]
['CV', 86, 'BV', 19, 'ln', 'cp', 'V2', 'V3', 0.08355978260869568, 0.09396529197692871]
['UV', 9, 'CV', 256, 'readelf', 'sort', 'V2', 'V0', 0.07892976588628764, 0.1255054473876953]
['BV', 28, 'CV', 14, 'openssl', 'dirname', 'V1', 'V2', 0.10403671359828903, 5.932005405426025]
['CV', 42, 'UV', 9, 'dircolors', 'readelf', 'V2', 'V2', 0.10021892483580641, 0.09792757034301758]
['UV', 14, 'CV', 311, 'objcopy', 'cksum', 'V2', 'V1', 0.14382581179838771, 1.0513591766357422]
['BV', 64, 'CV', 0, 'openssl', 'touch', 'V2', 'V2', 0.28177667549743535, 4.4306745529174805]
['BV', 58, 'CV', 154, 'ruby', 'uname', 'V3', 'V3', 0.21649484536082475, 0.007745027542114258]
['UV', 66, 'CV', 92, 'diff3', 'mkdir', 'V0', 'V3', 0.03002680965147453, 0.04369091987609863]
['CV', 65, 'BV', 47, 'env', 'dot', 'V2', 'V3', 0.1308139534883721, 0.010315179824829102]
['CV', 150, 'BV', 45, 'mv', 'svn', 'V3', 'V3', 0.15118110236220472, 0.8734269142150879]
['BV', 53, 'CV', 330, 'ssh', 'csplit', 'V2', 'V1', 0.11218011013929385, 3.7190463542938232]
['BV', 75, 'CV', 146, 'cmp', 'head', 'V2', 'V3', 0.03514376996805113, 0.03237271308898926]
['CV', 3, 'UV', 42, 'test', 'diff', 'V2', 'V3', 0.12873724938445308, 0.08060646057128906]
['CV', 150, 'UV', 79, 'mv', 'strings', 'V3', 'V0', 0.10287042976266836, 1.1455388069152832]
['CV', 89, 'BV', 32, 'unlink', 'perl', 'V3', 'V0', 0.10913429336905556, 1.8564839363098145]
['UV', 10, 'BV', 40, 'as', 'lua', 'V2', 'V2', 0.06393541702642036, 3.0176146030426025]
['BV', 75, 'CV', 315, 'cmp', 'false', 'V2', 'V1', 0.11834862385321099, 0.020052671432495117]
['CV', 174, 'UV', 52, 'touch', 'strip', 'V0', 'V1', 0.13244987164365507, 1.2047994136810303]
['UV', 21, 'CV', 54, 'objdump', 'false', 'V2', 'V2', 0.14186805139471403, 1.2977244853973389]
['BV', 33, 'CV', 31, 'openssl', 'sha1sum', 'V0', 'V2', 0.1026273735664599, 5.322047233581543]
['UV', 57, 'CV', 27, 'strings', 'expr', 'V1', 'V2', 0.12712779207838576, 0.9686427116394043]
['CV', 32, 'BV', 61, 'paste', 'cmp', 'V2', 'V0', 0.05950991831971997, 0.013741493225097656]
['CV', 130, 'BV', 38, 'chmod', 'ruby', 'V3', 'V2', 0.20200333889816358, 0.01553201675415039]
['UV', 66, 'CV', 292, 'diff3', 'sha1sum', 'V0', 'V1', 0.08156271418779992, 0.030969619750976562]
['CV', 332, 'UV', 82, '[', 'gprof', 'V1', 'V0', 0.14228907330567075, 0.8447909355163574]
['CV', 91, 'BV', 35, 'basename', 'libvlccore.so', 'V3', 'V2', 0.16501222845633723, 3.1980865001678467]
['CV', 279, 'UV', 42, 'pwd', 'diff', 'V1', 'V3', 0.13865391688120632, 0.07701301574707031]
['CV', 54, 'UV', 3, 'false', 'diff3', 'V2', 'V2', 0.10378681626928477, 0.02695465087890625]
['CV', 14, 'BV', 18, 'dirname', 'sort', 'V2', 'V3', 0.14029051987767582, 0.06948637962341309]
['CV', 277, 'UV', 43, 'dd', 'sdiff', 'V1', 'V3', 0.05306799336650081, 0.04528546333312988]
['CV', 238, 'BV', 43, 'md5sum', 'lua', 'V0', 'V0', 0.139515593895156, 0.262129545211792]
['UV', 59, 'CV', 338, 'ld', 'nl', 'V1', 'V1', 0.12471267755053927, 1.5444769859313965]
['CV', 108, 'UV', 66, 'chgrp', 'diff3', 'V3', 'V0', 0.039981617647058876, 0.051410675048828125]
['UV', 33, 'CV', 113, 'ar', 'date', 'V3', 'V3', 0.13379073756432247, 1.0453553199768066]
['CV', 132, 'BV', 39, 'cp', 'svn', 'V3', 'V1', 0.14093382984818104, 0.55525803565979]
['UV', 55, 'CV', 101, 'ranlib', 'dirname', 'V1', 'V3', 0.14379139766915405, 0.9168620109558105]
['BV', 54, 'CV', 274, 'lua', 'join', 'V3', 'V1', 0.129010784183198, 0.3589611053466797]
['UV', 79, 'CV', 284, 'strings', 'wc', 'V0', 'V1', 0.14535375364089076, 0.7805230617523193]
['CV', 343, 'UV', 81, 'sort', 'ld', 'V1', 'V0', 0.12391154544885041, 1.4872803688049316]
['CV', 17, 'BV', 62, 'mkfifo', 'diff', 'V2', 'V0', 0.12030075187969924, 0.0383458137512207]
['UV', 18, 'BV', 3, 'ar', 'diff', 'V2', 'V1', 0.11539629517157612, 1.215217113494873]
['BV', 60, 'CV', 250, 'codeblocks', 'comm', 'V1', 'V0', 0.1868549408499286, 9.319546937942505]
['CV', 253, 'UV', 26, 'fold', 'ranlib', 'V0', 'V3', 0.15107288680392672, 0.9257571697235107]
['UV', 4, 'CV', 18, 'cmp', 'pwd', 'V2', 'V2', 0.06631892697466468, 0.027771472930908203]
['BV', 34, 'CV', 212, 'svn', 'split', 'V0', 'V0', 0.214747989801922, 0.3009605407714844]
['UV', 50, 'CV', 49, 'find', 'tsort', 'V1', 'V2', 0.14597273853779424, 0.14419293403625488]
['CV', 125, 'UV', 80, 'split', 'objcopy', 'V3', 'V0', 0.12359863519253533, 1.2084259986877441]
['CV', 139, 'BV', 37, 'logname', 'geany', 'V3', 'V1', 0.18454734040471255, 18.59339928627014]
['BV', 27, 'CV', 237, 'libSDL2-2.0.so', 'mv', 'V1', 'V0', 0.1800849707912905, 3.8527979850769043]
['CV', 321, 'UV', 1, 'hostid', 'xargs', 'V1', 'V2', 0.13394495412844032, 0.03389334678649902]
['UV', 57, 'BV', 41, 'strings', 'libvlccore.so', 'V1', 'V1', 0.052400682427492074, 6.382274389266968]
['BV', 76, 'CV', 218, 'diff', 'true', 'V2', 'V0', 0.1603921568627451, 0.06594634056091309]
['CV', 92, 'BV', 73, 'mkdir', 'geany', 'V3', 'V0', 0.18273092369477917, 14.43110704421997]
['BV', 62, 'CV', 102, 'diff', 'uptime', 'V0', 'V3', 0.0629202689721422, 0.05656862258911133]
['BV', 19, 'CV', 215, 'cp', 'nice', 'V3', 'V0', 0.1481028151774786, 0.06447029113769531]
['BV', 53, 'CV', 1, 'ssh', 'stat', 'V2', 'V2', 0.11870383924412797, 3.559891939163208]
['CV', 34, 'UV', 38, 'echo', 'xargs', 'V2', 'V3', 0.1519774011299435, 0.05198264122009277]
['UV', 1, 'CV', 21, 'xargs', 'chgrp', 'V2', 'V2', 0.047891036906854145, 0.061319589614868164]
['UV', 39, 'CV', 300, 'find', 'whoami', 'V3', 'V1', 0.16978281397544848, 0.25335121154785156]
['UV', 51, 'CV', 232, 'nm', 'readlink', 'V1', 'V0', 0.14862953138815205, 0.8460612297058105]
['CV', 221, 'UV', 54, 'od', 'as', 'V0', 'V1', 0.12871688071271548, 1.5372958183288574]
['BV', 64, 'CV', 65, 'openssl', 'env', 'V2', 'V2', 0.2890732265446224, 4.348791122436523]
['BV', 79, 'UV', 72, 'bash', 'find', 'V3', 'V0', 0.10032298723806521, 3.24558162689209]
['CV', 11, 'BV', 33, 'printenv', 'openssl', 'V2', 'V0', 0.10376935951533439, 5.405325651168823]
['CV', 128, 'UV', 18, 'nice', 'ar', 'V3', 'V2', 0.14516808492712108, 0.9858765602111816]
['BV', 52, 'CV', 315, 'libSDL2-2.0.so', 'false', 'V2', 'V1', 0.1970802919708029, 3.7097113132476807]
['BV', 78, 'CV', 257, 'make', 'tac', 'V2', 'V0', 0.10396213183730718, 0.23171210289001465]
['UV', 54, 'CV', 37, 'as', 'seq', 'V1', 'V2', 0.12910879629629624, 1.4961869716644287]
['CV', 73, 'BV', 51, 'shred', 'cp', 'V2', 'V0', 0.032794909446891785, 0.055974483489990234]
['CV', 282, 'UV', 23, 'chgrp', 'strip', 'V1', 'V3', 0.13434718100890208, 1.159637689590454]
['BV', 14, 'CV', 86, 'openssl', 'ln', 'V3', 'V2', 0.28121156211562115, 5.38546085357666]
['UV', 66, 'CV', 108, 'diff3', 'chgrp', 'V0', 'V3', 0.039981617647058876, 0.05203604698181152]
['BV', 6, 'CV', 108, 'libvlc.so', 'chgrp', 'V0', 'V3', 0.1469556243550052, 0.2775862216949463]
['CV', 128, 'BV', 10, 'nice', 'gvmap', 'V3', 'V2', 0.13089153889835314, 0.11400508880615234]
['CV', 23, 'BV', 9, 'wc', 'dot', 'V2', 'V2', 0.17582417582417587, 0.016253948211669922]
['BV', 54, 'CV', 342, 'lua', 'sleep', 'V3', 'V1', 0.13750683433570254, 0.33489322662353516]
['UV', 23, 'CV', 139, 'strip', 'logname', 'V3', 'V3', 0.14098311218335347, 1.0673871040344238]
['CV', 27, 'BV', 20, 'expr', 'sort', 'V2', 'V1', 0.02575452716297788, 0.060730695724487305]
['BV', 19, 'CV', 48, 'cp', 'df', 'V3', 'V2', 0.07572452477407288, 0.10662007331848145]
['BV', 68, 'CV', 261, 'dot', 'touch', 'V0', 'V1', 0.17988165680473367, 0.015455007553100586]
['CV', 186, 'BV', 14, 'stty', 'openssl', 'V0', 'V3', 0.2889977588992547, 5.4006288051605225]
['BV', 55, 'UV', 63, 'codeblocks', 'elfedit', 'V3', 'V1', 0.18719621552777266, 10.288292407989502]
['BV', 0, 'CV', 268, 'bash', 'dir', 'V2', 'V1', 0.1155304662587262, 2.6446104049682617]
['BV', 23, 'CV', 27, 'diff', 'expr', 'V3', 'V2', 0.0712713263621354, 0.11417269706726074]
['UV', 5, 'CV', 156, 'diff', 'csplit', 'V2', 'V3', 0.08420727945712525, 0.1021578311920166]
['BV', 5, 'CV', 15, 'libvlccore.so', 'uptime', 'V0', 'V2', 0.16810156931124676, 2.563535213470459]
['CV', 8, 'BV', 44, 'du', 'make', 'V2', 'V0', 0.07332512748373488, 0.2558295726776123]
['CV', 105, 'UV', 56, 'pwd', 'c++filt', 'V3', 'V1', 0.13957612840294398, 0.8752565383911133]
['UV', 34, 'CV', 174, 'elfedit', 'touch', 'V3', 'V0', 0.057079318013343205, 0.030819177627563477]
['UV', 41, 'CV', 100, 'cmp', 'join', 'V3', 'V3', 0.02886836027713624, 0.03730273246765137]
['BV', 11, 'CV', 345, 'bash', 'rmdir', 'V1', 'V1', 0.13192213192213198, 2.0412302017211914]
['CV', 67, 'UV', 42, 'uname', 'diff', 'V2', 'V3', 0.14170927684441192, 0.07366657257080078]
['UV', 36, 'CV', 70, 'objdump', 'vdir', 'V3', 'V2', 0.11876236535502305, 2.0482492446899414]
['CV', 18, 'UV', 32, 'pwd', 'addr2line', 'V2', 'V3', 0.1471468747165019, 0.8728225231170654]
['BV', 70, 'CV', 95, 'ssh', 'du', 'V0', 'V3', 0.10518489144443344, 3.773085117340088]
['CV', 130, 'BV', 62, 'chmod', 'diff', 'V3', 'V0', 0.04875962360992303, 0.06155037879943848]
['CV', 251, 'BV', 12, 'nl', 'sort', 'V0', 'V2', 0.05892857142857144, 0.07319474220275879]
['CV', 131, 'BV', 61, 'true', 'cmp', 'V3', 'V0', 0.06541019955654104, 0.014557361602783203]
['CV', 264, 'UV', 28, 'test', 'strings', 'V1', 'V3', 0.15125276344878413, 0.8398294448852539]
['BV', 11, 'UV', 3, 'bash', 'diff3', 'V1', 'V2', 0.1227957384276267, 2.1941840648651123]
['UV', 42, 'CV', 90, 'diff', 'test', 'V3', 'V3', 0.11392405063291133, 0.08688974380493164]
['CV', 126, 'UV', 36, 'whoami', 'objdump', 'V3', 'V3', 0.13688257222739986, 1.6668639183044434]
['BV', 9, 'UV', 82, 'dot', 'gprof', 'V2', 'V0', 0.15137289636846774, 0.7905852794647217]
['UV', 15, 'CV', 39, 'ld', 'whoami', 'V2', 'V2', 0.1367652472696036, 1.4450809955596924]
['BV', 5, 'CV', 63, 'libvlccore.so', 'mv', 'V0', 'V2', 0.15168742570675486, 3.044799327850342]
['CV', 136, 'BV', 70, 'tsort', 'ssh', 'V3', 'V0', 0.11555753852489958, 3.262582302093506]
['BV', 25, 'CV', 147, 'git', 'hostid', 'V3', 'V3', 0.08742881085023513, 8.519912719726562]
['UV', 63, 'CV', 104, 'elfedit', 'mkfifo', 'V1', 'V3', 0.050387596899224785, 0.024552345275878906]
['BV', 33, 'CV', 309, 'openssl', 'df', 'V0', 'V1', 0.10163020564950576, 5.418512344360352]
['BV', 26, 'CV', 149, 'geany', 'unexpand', 'V2', 'V3', 0.18234721754425354, 20.246750354766846]
['CV', 321, 'BV', 37, 'hostid', 'geany', 'V1', 'V1', 0.18600263359603786, 18.63621163368225]
['UV', 40, 'CV', 29, 'diff3', 'tail', 'V3', 'V2', 0.02886497064579252, 0.04903006553649902]
['UV', 2, 'CV', 137, 'find', 'cksum', 'V2', 'V3', 0.14117647058823524, 0.1517331600189209]
['CV', 305, 'UV', 70, 'true', 'locate', 'V1', 'V0', 0.1425576519916143, 0.044570207595825195]
['CV', 75, 'BV', 52, 'tr', 'libSDL2-2.0.so', 'V2', 'V2', 0.19094285124819477, 3.90264630317688]
['CV', 225, 'UV', 42, 'printf', 'diff', 'V0', 'V3', 0.12911392405063293, 0.08162474632263184]
['CV', 191, 'BV', 65, 'mkfifo', 'ssh', 'V0', 'V1', 0.11964171465131157, 3.3968923091888428]
['CV', 237, 'BV', 0, 'mv', 'bash', 'V0', 'V2', 0.11790110127402287, 2.6971211433410645]
