['UV', 83, 'CV', 105, 'addr2line', 'pwd', 'V0', 'V3', 0.9964996718442354, 1.6623060703277588]
['CV', 99, 'BV', 41, 'stty', 'libvlccore.so', 'V3', 'V1', 0.9908929926637996, 2.59661602973938]
['CV', 30, 'UV', 59, 'pinky', 'ld', 'V2', 'V1', 0.9835039817974972, 1.6350736618041992]
['BV', 45, 'CV', 287, 'svn', 'date', 'V3', 'V1', 0.9936952714535902, 0.6715750694274902]
['CV', 256, 'BV', 42, 'sort', 'libvlc.so', 'V0', 'V1', 0.9790314528207689, 0.6378235816955566]
['CV', 254, 'BV', 70, 'uniq', 'ssh', 'V0', 'V0', 0.9863433011537556, 2.0780084133148193]
['BV', 75, 'CV', 257, 'cmp', 'tac', 'V2', 'V0', 0.9034307496823379, 0.12616300582885742]
['UV', 36, 'CV', 221, 'objdump', 'od', 'V3', 'V0', 0.998365790548822, 1.4228124618530273]
['CV', 228, 'UV', 81, 'false', 'ld', 'V0', 'V0', 0.9919913753272755, 0.8654580116271973]
['CV', 128, 'UV', 27, 'nice', 'c++filt', 'V3', 'V3', 0.9802544975866608, 1.0313527584075928]
['CV', 62, 'BV', 14, 'unexpand', 'openssl', 'V2', 'V3', 0.9929203539823008, 1.8868083953857422]
['BV', 55, 'CV', 161, 'codeblocks', 'pathchk', 'V3', 'V3', 0.9988835132117603, 3.55338454246521]
['CV', 208, 'UV', 29, 'echo', 'objcopy', 'V0', 'V3', 0.9862293893821344, 0.7135622501373291]
['BV', 4, 'CV', 40, 'geany', 'ls', 'V3', 'V2', 0.9990193674920324, 12.539795637130737]
['UV', 85, 'BV', 44, 'elfedit', 'make', 'V0', 'V0', 0.9115853658536586, 0.35541248321533203]
['UV', 30, 'CV', 29, 'ld', 'tail', 'V3', 'V2', 0.995855208621166, 2.131251096725464]
['CV', 219, 'BV', 61, 'cp', 'cmp', 'V0', 'V0', 0.9642857142857143, 0.05296826362609863]
['UV', 11, 'CV', 40, 'ranlib', 'ls', 'V2', 'V2', 0.9914577530176416, 2.551666021347046]
['BV', 78, 'CV', 53, 'make', 'tty', 'V2', 'V2', 0.991321118611379, 0.3069155216217041]
['UV', 7, 'CV', 21, 'nm', 'chgrp', 'V2', 'V2', 0.9943354238316812, 1.4534847736358643]
['CV', 279, 'UV', 33, 'pwd', 'ar', 'V1', 'V3', 0.9781172584640793, 0.8167426586151123]
['CV', 232, 'UV', 13, 'readlink', 'strings', 'V0', 'V2', 0.9808612440191388, 0.6866624355316162]
['UV', 75, 'CV', 222, 'readelf', 'df', 'V0', 'V0', 0.9865229110512129, 0.3010141849517822]
['BV', 31, 'CV', 10, 'codeblocks', 'ptx', 'V0', 'V2', 0.9983400370299432, 8.161916255950928]
['CV', 304, 'BV', 35, 'chmod', 'libvlccore.so', 'V1', 'V2', 0.9895311788802913, 3.2041821479797363]
['CV', 45, 'UV', 24, 'cp', 'readelf', 'V2', 'V3', 0.9576619273301737, 1.3637313842773438]
['BV', 76, 'CV', 255, 'diff', 'sleep', 'V2', 'V0', 0.9866666666666667, 0.10981202125549316]
['CV', 121, 'UV', 59, 'echo', 'ld', 'V3', 'V1', 0.9839931399171074, 1.426922082901001]
['CV', 95, 'UV', 51, 'du', 'nm', 'V3', 'V1', 0.9640987284966342, 3.0026164054870605]
['CV', 202, 'UV', 63, 'chown', 'elfedit', 'V0', 'V1', 0.9783001808318263, 0.10267400741577148]
['UV', 2, 'CV', 31, 'find', 'sha1sum', 'V2', 'V2', 0.9938837920489296, 0.2481062412261963]
['CV', 99, 'BV', 66, 'stty', 'lua', 'V3', 'V1', 0.9635111876075731, 0.7645835876464844]
['BV', 11, 'CV', 232, 'bash', 'readlink', 'V1', 'V0', 0.9980432655723448, 1.1744232177734375]
['UV', 68, 'CV', 274, 'diff', 'join', 'V0', 'V1', 0.9803149606299213, 0.15098214149475098]
['CV', 31, 'BV', 2, 'sha1sum', 'cmp', 'V2', 'V1', 0.9168316831683169, 0.06173586845397949]
['UV', 41, 'BV', 82, 'cmp', 'gvmap', 'V3', 'V1', 0.9556451612903226, 0.33709263801574707]
['CV', 254, 'UV', 70, 'uniq', 'locate', 'V0', 'V0', 0.9135654261704682, 0.12198877334594727]
['BV', 74, 'CV', 154, 'git', 'uname', 'V1', 'V3', 0.9991726135070845, 3.172715425491333]
['UV', 1, 'CV', 235, 'xargs', 'ginstall', 'V2', 'V0', 0.9080694586312564, 0.20297861099243164]
['CV', 328, 'UV', 75, 'uname', 'readelf', 'V1', 'V0', 0.9717682020802377, 0.17293119430541992]
['CV', 344, 'UV', 15, 'tac', 'ld', 'V1', 'V2', 0.9714638496364385, 2.770038366317749]
['UV', 64, 'CV', 328, 'size', 'uname', 'V1', 'V1', 0.9978572959074352, 0.5477631092071533]
['BV', 58, 'CV', 310, 'ruby', 'tsort', 'V3', 'V1', 0.9894179894179894, 0.010754108428955078]
['CV', 42, 'UV', 1, 'dircolors', 'xargs', 'V2', 'V2', 0.8940027894002789, 0.09663701057434082]
['UV', 55, 'BV', 55, 'ranlib', 'codeblocks', 'V1', 'V3', 0.9818982624267945, 69.83458924293518]
['BV', 72, 'CV', 76, 'perl', 'comm', 'V1', 'V2', 0.9983865053171984, 2.2756881713867188]
['UV', 4, 'CV', 180, 'cmp', 'fmt', 'V2', 'V0', 0.9642857142857143, 0.04427957534790039]
['BV', 82, 'CV', 315, 'gvmap', 'false', 'V1', 'V1', 0.9894019682059046, 0.1503281593322754]
['CV', 270, 'UV', 20, 'users', 'size', 'V1', 'V2', 0.975452196382429, 0.7312757968902588]
['BV', 19, 'CV', 56, 'cp', 'yes', 'V3', 'V2', 0.9841740850642928, 0.11775732040405273]
['CV', 3, 'BV', 59, 'test', 'make', 'V2', 'V1', 0.9645424053665549, 0.39261531829833984]
['CV', 63, 'BV', 32, 'mv', 'perl', 'V2', 'V0', 0.9782687432089823, 5.1859307289123535]
['CV', 105, 'UV', 79, 'pwd', 'strings', 'V3', 'V0', 0.9674868189806678, 1.0921950340270996]
['CV', 17, 'BV', 63, 'mkfifo', 'ruby', 'V2', 'V0', 0.9941960642060397, 3.811563014984131]
['UV', 8, 'CV', 236, 'strip', 'unexpand', 'V2', 'V0', 0.9968107725017717, 0.751511812210083]
['CV', 319, 'BV', 61, 'readlink', 'cmp', 'V1', 'V0', 0.9219858156028369, 0.023942947387695312]
['CV', 247, 'UV', 67, 'shred', 'cmp', 'V0', 'V0', 0.8763636363636363, 0.07307052612304688]
['BV', 69, 'CV', 156, 'gvmap', 'csplit', 'V0', 'V3', 0.9671232876712329, 0.3889956474304199]
['BV', 8, 'UV', 80, 'cluster', 'objcopy', 'V2', 'V0', 0.9530240751614798, 5.027612924575806]
['BV', 4, 'CV', 222, 'geany', 'df', 'V3', 'V0', 0.9993363749481543, 5.830536603927612]
['BV', 54, 'CV', 273, 'lua', 'stty', 'V3', 'V1', 0.9968213604577241, 0.5661239624023438]
['UV', 13, 'CV', 182, 'strings', 'du', 'V2', 'V0', 0.9934034219748505, 1.6697299480438232]
['UV', 48, 'CV', 186, 'locate', 'stty', 'V1', 'V0', 0.9791883454734651, 0.13407540321350098]
['BV', 38, 'CV', 260, 'ruby', 'ln', 'V2', 'V0', 0.9835390946502057, 0.013654470443725586]
['CV', 22, 'UV', 32, 'kill', 'addr2line', 'V2', 'V3', 0.9760296360862933, 0.8828752040863037]
['UV', 19, 'CV', 51, 'elfedit', 'printf', 'V2', 'V2', 0.9744058500914077, 0.09410834312438965]
['CV', 221, 'BV', 10, 'od', 'gvmap', 'V0', 'V2', 0.9569145239749827, 0.29058122634887695]
['CV', 168, 'UV', 75, 'sleep', 'readelf', 'V3', 'V0', 0.9724137931034482, 0.26793718338012695]
['UV', 45, 'CV', 164, 'cmp', 'nl', 'V1', 'V3', 0.9366197183098591, 0.07518744468688965]
['CV', 85, 'UV', 80, 'mknod', 'objcopy', 'V2', 'V0', 0.9871033429492618, 1.0811104774475098]
['BV', 0, 'UV', 2, 'bash', 'find', 'V2', 'V2', 0.9883115697196603, 10.298346996307373]
['BV', 3, 'CV', 160, 'diff', 'shred', 'V1', 'V3', 0.9578264395782644, 0.28269052505493164]
['BV', 11, 'CV', 323, 'bash', 'unexpand', 'V1', 'V1', 0.9989129253179694, 1.2222414016723633]
['CV', 123, 'BV', 37, 'chroot', 'geany', 'V3', 'V1', 0.9924426198917708, 8.448274850845337]
['BV', 75, 'CV', 109, 'cmp', 'kill', 'V2', 'V3', 0.9152854511970534, 0.06734776496887207]
['UV', 74, 'CV', 264, 'strip', 'test', 'V0', 'V1', 0.9976121439536074, 0.82784104347229]
['UV', 38, 'CV', 58, 'xargs', 'readlink', 'V3', 'V2', 0.9759358288770054, 0.13987445831298828]
['CV', 299, 'UV', 20, 'split', 'size', 'V1', 'V2', 0.9756254008980115, 0.8710508346557617]
['CV', 277, 'UV', 5, 'dd', 'diff', 'V1', 'V2', 0.8995884773662551, 0.2359917163848877]
['UV', 35, 'CV', 219, 'size', 'cp', 'V3', 'V0', 0.9917269906928645, 1.6476409435272217]
['UV', 3, 'CV', 241, 'diff3', 'uname', 'V2', 'V0', 0.9730250481695568, 0.04418063163757324]
['CV', 298, 'BV', 38, 'seq', 'ruby', 'V1', 'V2', 0.9891304347826086, 0.009378671646118164]
['CV', 175, 'BV', 34, 'stat', 'svn', 'V0', 'V0', 0.9850894632206759, 0.4414846897125244]
['BV', 57, 'CV', 320, 'svn', 'head', 'V2', 'V1', 0.9944547134935305, 0.5789508819580078]
['CV', 319, 'UV', 53, 'readlink', 'readelf', 'V1', 'V1', 0.9792243767313019, 0.2168285846710205]
['CV', 344, 'UV', 11, 'tac', 'ranlib', 'V1', 'V2', 0.9603960396039604, 1.9368205070495605]
['BV', 40, 'UV', 41, 'lua', 'cmp', 'V2', 'V3', 0.9940199335548173, 0.6990079879760742]
['CV', 268, 'BV', 40, 'dir', 'lua', 'V1', 'V2', 0.9525569932224276, 1.2344496250152588]
['CV', 64, 'UV', 77, 'md5sum', 'ranlib', 'V2', 'V0', 0.9800124921923797, 1.0231132507324219]
['UV', 36, 'BV', 27, 'objdump', 'libSDL2-2.0.so', 'V3', 'V1', 0.9841550541133196, 40.653510093688965]
['UV', 32, 'CV', 275, 'addr2line', 'dirname', 'V3', 'V1', 0.9960212201591512, 0.5782513618469238]
['CV', 297, 'BV', 13, 'chroot', 'cp', 'V1', 'V2', 0.9201934703748489, 0.09846305847167969]
['BV', 57, 'CV', 330, 'svn', 'csplit', 'V2', 'V1', 0.9873966128397007, 1.0713446140289307]
['CV', 140, 'UV', 47, 'tty', 'sdiff', 'V3', 'V1', 0.880064829821718, 0.08475995063781738]
['CV', 39, 'BV', 16, 'whoami', 'libvlc.so', 'V2', 'V3', 0.9863547758284601, 0.4214615821838379]
['BV', 65, 'CV', 107, 'ssh', 'tee', 'V1', 'V3', 0.9978821571741926, 2.800412654876709]
['CV', 101, 'UV', 51, 'dirname', 'nm', 'V3', 'V1', 0.9775933609958506, 1.0224549770355225]
['CV', 333, 'BV', 29, 'id', 'perl', 'V1', 'V3', 0.9909185055365252, 1.9884192943572998]
['CV', 203, 'UV', 43, 'tail', 'sdiff', 'V0', 'V3', 0.8696296296296296, 0.09708499908447266]
['CV', 143, 'BV', 16, 'yes', 'libvlc.so', 'V3', 'V3', 0.9827998088867654, 0.5114891529083252]
['UV', 85, 'CV', 238, 'elfedit', 'md5sum', 'V0', 'V0', 0.9909297052154195, 0.06291794776916504]
['CV', 31, 'BV', 61, 'sha1sum', 'cmp', 'V2', 'V0', 0.9590643274853801, 0.03182244300842285]
['BV', 6, 'CV', 139, 'libvlc.so', 'logname', 'V0', 'V3', 0.9915509957754979, 0.31911468505859375]
['UV', 15, 'CV', 315, 'ld', 'false', 'V2', 'V1', 0.9985521934269581, 0.7249469757080078]
['CV', 257, 'UV', 29, 'tac', 'objcopy', 'V0', 'V3', 0.9613100288477855, 2.2875545024871826]
['UV', 74, 'BV', 43, 'strip', 'lua', 'V0', 'V0', 0.9790602019194815, 9.229419708251953]
['CV', 294, 'BV', 31, 'sync', 'codeblocks', 'V1', 'V0', 0.996686766947187, 2.675628185272217]
['CV', 129, 'BV', 10, 'dircolors', 'gvmap', 'V3', 'V2', 0.956960322797579, 0.33809494972229004]
['CV', 52, 'BV', 63, 'logname', 'ruby', 'V2', 'V0', 0.993559214405588, 3.6548726558685303]
['UV', 68, 'CV', 26, 'diff', 'date', 'V0', 'V2', 0.9754716981132076, 0.17917871475219727]
['UV', 1, 'CV', 112, 'xargs', 'expand', 'V2', 'V3', 0.9384615384615385, 0.11418652534484863]
['UV', 58, 'CV', 299, 'objcopy', 'split', 'V1', 'V1', 0.9977116704805492, 0.9851598739624023]
['UV', 50, 'CV', 19, 'find', 'pr', 'V1', 'V2', 0.9842342342342343, 0.3723752498626709]
['BV', 71, 'CV', 251, 'ruby', 'nl', 'V1', 'V0', 0.9961685823754789, 0.02236318588256836]
['UV', 27, 'CV', 69, 'c++filt', 'csplit', 'V3', 'V2', 0.9935444825499294, 2.1020877361297607]
['CV', 41, 'BV', 80, 'nice', 'cluster', 'V2', 'V1', 0.960546282245827, 0.21980571746826172]
['BV', 60, 'CV', 224, 'codeblocks', 'cksum', 'V1', 'V0', 0.9993566649511065, 1.9527297019958496]
['CV', 32, 'UV', 56, 'paste', 'c++filt', 'V2', 'V1', 0.9789428448646326, 0.8120317459106445]
['BV', 19, 'UV', 82, 'cp', 'gprof', 'V3', 'V0', 0.9635313233435638, 3.2743592262268066]
['CV', 181, 'UV', 75, 'dir', 'readelf', 'V0', 'V0', 0.9651162790697675, 0.5403289794921875]
['BV', 1, 'CV', 16, 'libSDL2-2.0.so', 'dd', 'V3', 'V2', 0.9955634427684117, 2.539856195449829]
['UV', 69, 'CV', 317, 'sdiff', 'yes', 'V0', 'V1', 0.9622641509433962, 0.04735565185546875]
['UV', 4, 'CV', 250, 'cmp', 'comm', 'V2', 'V0', 0.9429824561403509, 0.04640030860900879]
['CV', 321, 'UV', 16, 'hostid', 'gprof', 'V1', 'V2', 0.9827482447342026, 0.6273543834686279]
['CV', 282, 'UV', 12, 'chgrp', 'c++filt', 'V1', 'V2', 0.9724108658743633, 1.3163797855377197]
['CV', 121, 'BV', 51, 'echo', 'cp', 'V3', 'V0', 0.8868501529051988, 0.0903933048248291]
['UV', 63, 'CV', 170, 'elfedit', 'tac', 'V1', 'V3', 0.9576719576719577, 0.09739017486572266]
['CV', 345, 'BV', 19, 'rmdir', 'cp', 'V1', 'V3', 0.9179487179487179, 0.11293768882751465]
['CV', 218, 'BV', 14, 'true', 'openssl', 'V0', 'V3', 0.996969696969697, 1.3747096061706543]
['CV', 262, 'UV', 23, 'stat', 'strip', 'V1', 'V3', 0.982078853046595, 1.0032870769500732]
['CV', 139, 'BV', 30, 'logname', 'bash', 'V3', 'V0', 0.9837751371115173, 1.6367802619934082]
['UV', 43, 'CV', 240, 'sdiff', 'link', 'V3', 'V0', 0.9579349904397706, 0.04674959182739258]
['BV', 79, 'UV', 53, 'bash', 'readelf', 'V3', 'V1', 0.9941150245207312, 8.365469455718994]
['UV', 59, 'CV', 254, 'ld', 'uniq', 'V1', 'V0', 0.9974219421369235, 1.1456365585327148]
['CV', 12, 'UV', 19, 'stty', 'elfedit', 'V2', 'V2', 0.9854280510018215, 0.08887171745300293]
['CV', 148, 'UV', 21, 'ginstall', 'objdump', 'V3', 'V2', 0.9712210114557139, 5.069485425949097]
['BV', 33, 'CV', 173, 'openssl', 'ln', 'V0', 'V3', 0.9972111759541393, 7.717412233352661]
['CV', 279, 'UV', 72, 'pwd', 'find', 'V1', 'V0', 0.941747572815534, 0.1808793544769287]
['CV', 195, 'UV', 78, 'chgrp', 'c++filt', 'V0', 'V0', 0.9765486725663717, 1.1578195095062256]
['CV', 65, 'UV', 72, 'env', 'find', 'V2', 'V0', 0.9323126510878323, 0.18458032608032227]
['BV', 50, 'CV', 233, 'sort', 'head', 'V0', 'V0', 0.9327433628318584, 0.06260991096496582]
['CV', 168, 'UV', 16, 'sleep', 'gprof', 'V3', 'V2', 0.9724950884086444, 1.0186753273010254]
['UV', 56, 'BV', 5, 'c++filt', 'libvlccore.so', 'V1', 'V0', 0.973601827565784, 24.807886123657227]
['BV', 16, 'CV', 104, 'libvlc.so', 'mkfifo', 'V3', 'V3', 0.99335232668566, 0.43791985511779785]
['BV', 24, 'CV', 344, 'git', 'tac', 'V0', 'V1', 0.9985810571124513, 5.708027601242065]
['CV', 155, 'BV', 58, 'cat', 'ruby', 'V3', 'V3', 1.0, 0.013544559478759766]
['CV', 270, 'BV', 21, 'users', 'cp', 'V1', 'V1', 0.9205298013245033, 0.07596778869628906]
['BV', 46, 'UV', 62, 'cluster', 'ar', 'V3', 'V1', 0.9368989370676565, 4.150138854980469]
['CV', 47, 'BV', 51, 'od', 'cp', 'V2', 'V0', 0.8952745849297573, 0.13239550590515137]
['BV', 83, 'CV', 279, 'git', 'pwd', 'V2', 'V1', 0.999128160418483, 2.915229320526123]
['CV', 153, 'BV', 74, 'link', 'git', 'V3', 'V1', 0.9915214806389908, 3.1563658714294434]
['CV', 40, 'UV', 84, 'ls', 'ar', 'V2', 'V0', 0.9693251533742331, 2.557457208633423]
['CV', 254, 'UV', 75, 'uniq', 'readelf', 'V0', 'V0', 0.9661256175017643, 0.23874711990356445]
['BV', 22, 'CV', 191, 'cmp', 'mkfifo', 'V3', 'V0', 0.9482352941176471, 0.038712501525878906]
['CV', 246, 'BV', 10, 'id', 'gvmap', 'V0', 'V2', 0.9604395604395605, 0.20649337768554688]
['BV', 11, 'CV', 126, 'bash', 'whoami', 'V1', 'V3', 0.9980582524271845, 1.632660150527954]
['CV', 271, 'BV', 41, 'ptx', 'libvlccore.so', 'V1', 'V1', 0.9829397947830387, 3.6607251167297363]
['UV', 55, 'CV', 190, 'ranlib', 'dd', 'V1', 'V0', 0.9956888105036253, 1.2134103775024414]
['CV', 33, 'BV', 53, 'sync', 'ssh', 'V2', 'V2', 0.9876721710676508, 1.9862513542175293]
['BV', 26, 'CV', 220, 'geany', 'cut', 'V2', 'V0', 0.9994612552752088, 3.668640375137329]
['CV', 108, 'UV', 32, 'chgrp', 'addr2line', 'V3', 'V3', 0.9630238290879212, 1.8531465530395508]
['BV', 64, 'CV', 16, 'openssl', 'dd', 'V2', 'V2', 0.9965307892454467, 2.6126861572265625]
['CV', 202, 'UV', 69, 'chown', 'sdiff', 'V0', 'V0', 0.8855507868383405, 0.10556674003601074]
['CV', 61, 'UV', 23, 'ginstall', 'strip', 'V2', 'V3', 0.9722268143494792, 3.10579776763916]
['UV', 43, 'CV', 191, 'sdiff', 'mkfifo', 'V3', 'V0', 0.9549718574108818, 0.0511324405670166]
['UV', 36, 'CV', 294, 'objdump', 'sync', 'V3', 'V1', 0.9988941111418302, 0.8087649345397949]
['UV', 76, 'CV', 246, 'as', 'id', 'V0', 'V0', 0.9980130570536475, 0.9632477760314941]
['CV', 25, 'UV', 4, 'expand', 'cmp', 'V2', 'V2', 0.8977505112474438, 0.05548453330993652]
['CV', 178, 'BV', 28, 'basename', 'openssl', 'V0', 'V1', 0.9938015496125968, 2.158486843109131]
['BV', 35, 'UV', 77, 'libvlccore.so', 'ranlib', 'V2', 'V0', 0.9884986965189388, 30.814007997512817]
['BV', 56, 'CV', 218, 'ssh', 'true', 'V3', 'V0', 0.99907019990702, 0.6814842224121094]
['CV', 95, 'UV', 62, 'du', 'ar', 'V3', 'V1', 0.969025751845849, 3.0533225536346436]
['CV', 29, 'BV', 54, 'tail', 'lua', 'V2', 'V3', 0.963996399639964, 1.001683235168457]
['CV', 205, 'BV', 65, 'sha1sum', 'ssh', 'V0', 'V1', 0.9902372054000458, 2.0537807941436768]
['BV', 57, 'CV', 284, 'svn', 'wc', 'V2', 'V1', 0.9943977591036415, 0.5365369319915771]
['BV', 77, 'CV', 236, 'perl', 'unexpand', 'V2', 'V0', 0.9989927332901648, 1.640892505645752]
['BV', 23, 'CV', 262, 'diff', 'stat', 'V3', 'V1', 0.9873760144274121, 0.1468336582183838]
['CV', 83, 'BV', 15, 'tac', 'libvlccore.so', 'V2', 'V3', 0.9849657307097059, 4.3547797203063965]
['CV', 94, 'UV', 45, 'dir', 'cmp', 'V3', 'V1', 0.9877729257641922, 0.20351123809814453]
['CV', 329, 'BV', 4, 'cat', 'geany', 'V1', 'V3', 0.9944145721312159, 4.412906885147095]
['UV', 67, 'CV', 265, 'cmp', 'basename', 'V0', 'V1', 0.9579439252336449, 0.03878426551818848]
['BV', 60, 'CV', 128, 'codeblocks', 'nice', 'V1', 'V3', 0.998849252013809, 3.194498062133789]
['CV', 176, 'BV', 76, 'unlink', 'diff', 'V0', 'V2', 0.916988416988417, 0.1127159595489502]
['CV', 229, 'UV', 27, 'nohup', 'c++filt', 'V0', 'V3', 0.9790365744870652, 0.7352316379547119]
['UV', 56, 'CV', 148, 'c++filt', 'ginstall', 'V1', 'V3', 0.9907287224179492, 3.261693239212036]
['CV', 129, 'BV', 3, 'dircolors', 'diff', 'V3', 'V1', 0.8814675446848542, 0.1867833137512207]
['CV', 20, 'UV', 85, 'tee', 'elfedit', 'V2', 'V0', 0.9650655021834061, 0.07082509994506836]
['UV', 3, 'CV', 282, 'diff3', 'chgrp', 'V2', 'V1', 0.9309352517985612, 0.10698771476745605]
['UV', 62, 'CV', 135, 'ar', 'df', 'V1', 'V3', 0.9888682745825603, 2.2769975662231445]
['BV', 70, 'CV', 242, 'ssh', 'cat', 'V0', 'V0', 0.9992116673236106, 1.4282803535461426]
['CV', 332, 'BV', 31, '[', 'codeblocks', 'V1', 'V0', 0.9945878159857435, 3.440941572189331]
['UV', 22, 'CV', 301, 'nm', 'ls', 'V3', 'V1', 0.9907852564102564, 2.056389331817627]
['UV', 67, 'CV', 115, 'cmp', 'chown', 'V0', 'V3', 0.9235668789808917, 0.12890362739562988]
['BV', 32, 'CV', 143, 'perl', 'yes', 'V0', 'V3', 0.997927265875259, 1.809499740600586]
['CV', 30, 'BV', 68, 'pinky', 'dot', 'V2', 'V0', 1.0, 0.038251638412475586]
['BV', 73, 'CV', 297, 'geany', 'chroot', 'V0', 'V1', 0.999783958952201, 2.5011024475097656]
['UV', 23, 'CV', 216, 'strip', 'dircolors', 'V3', 'V0', 0.9971274685816877, 0.8177080154418945]
['UV', 19, 'CV', 132, 'elfedit', 'cp', 'V2', 'V3', 0.9670631290027447, 0.2561321258544922]
['CV', 214, 'UV', 68, 'ls', 'diff', 'V0', 'V0', 0.9174454828660437, 0.325481653213501]
['UV', 16, 'BV', 63, 'gprof', 'ruby', 'V2', 'V0', 0.9741747136761734, 84.78570485115051]
['UV', 52, 'CV', 275, 'strip', 'dirname', 'V1', 'V1', 0.998020128691635, 0.7560203075408936]
['BV', 26, 'CV', 153, 'geany', 'link', 'V2', 'V3', 0.9991936206433115, 4.412846088409424]
['CV', 64, 'UV', 54, 'md5sum', 'as', 'V2', 'V1', 0.9840970350404312, 1.4246525764465332]
['CV', 254, 'UV', 3, 'uniq', 'diff3', 'V0', 'V2', 0.8552188552188552, 0.07345390319824219]
['CV', 190, 'UV', 3, 'dd', 'diff3', 'V0', 'V2', 0.895500725689405, 0.10189604759216309]
['CV', 273, 'UV', 20, 'stty', 'size', 'V1', 'V2', 0.9791089319974419, 0.9185128211975098]
['CV', 183, 'UV', 33, 'users', 'ar', 'V0', 'V3', 0.9809720785935884, 0.7972404956817627]
['CV', 182, 'BV', 24, 'du', 'git', 'V0', 'V0', 0.9848989298454222, 5.456610202789307]
['BV', 18, 'CV', 283, 'sort', 'kill', 'V3', 'V1', 0.9785992217898832, 0.12143731117248535]
['UV', 19, 'CV', 102, 'elfedit', 'uptime', 'V2', 'V3', 0.9759862778730704, 0.10591936111450195]
['BV', 53, 'CV', 98, 'ssh', 'printenv', 'V2', 'V3', 0.9984830097087378, 2.040750026702881]
['BV', 8, 'UV', 50, 'cluster', 'find', 'V2', 'V1', 0.9577464788732395, 1.3828773498535156]
['UV', 59, 'CV', 184, 'ld', 'ptx', 'V1', 'V0', 0.9961717254580257, 2.661262273788452]
['BV', 44, 'UV', 6, 'make', 'sdiff', 'V0', 'V2', 0.973421926910299, 0.5731282234191895]
['UV', 51, 'CV', 241, 'nm', 'uname', 'V1', 'V0', 0.9974619289340102, 0.544379472732544]
['CV', 268, 'BV', 80, 'dir', 'cluster', 'V1', 'V1', 0.9428223844282239, 0.5590729713439941]
['BV', 67, 'UV', 2, 'cluster', 'find', 'V0', 'V2', 0.9360995850622407, 1.224881649017334]
['CV', 64, 'BV', 66, 'md5sum', 'lua', 'V2', 'V1', 0.9689978370583994, 0.5202264785766602]
['UV', 30, 'CV', 286, 'ld', 'expand', 'V3', 'V1', 0.9982842436374035, 0.890160322189331]
['UV', 36, 'CV', 87, 'objdump', 'touch', 'V3', 'V3', 0.9955020505357851, 2.545527458190918]
['CV', 77, 'BV', 4, 'nl', 'geany', 'V2', 'V3', 0.9879424188984128, 13.281514644622803]
['BV', 61, 'CV', 41, 'cmp', 'nice', 'V0', 'V2', 0.9, 0.028544902801513672]
['BV', 22, 'UV', 45, 'cmp', 'cmp', 'V3', 'V1', 0.8741258741258742, 0.06644582748413086]
['BV', 60, 'UV', 72, 'codeblocks', 'find', 'V1', 'V0', 0.9951444525370235, 14.494225025177002]
['CV', 171, 'UV', 41, 'rmdir', 'cmp', 'V3', 'V3', 0.9033989266547406, 0.07361412048339844]
['UV', 50, 'CV', 83, 'find', 'tac', 'V1', 'V2', 0.9737903225806451, 0.6035118103027344]
['CV', 130, 'BV', 48, 'chmod', 'gvmap', 'V3', 'V3', 0.9502728926622195, 0.48203468322753906]
['CV', 227, 'UV', 1, 'tty', 'xargs', 'V0', 'V2', 0.8862559241706162, 0.06687808036804199]
['UV', 7, 'CV', 45, 'nm', 'cp', 'V2', 'V2', 0.9870179457808324, 2.549764394760132]
['BV', 41, 'UV', 12, 'libvlccore.so', 'c++filt', 'V1', 'V2', 0.9847851529844508, 27.181636571884155]
['BV', 81, 'CV', 55, 'dot', 'nohup', 'V1', 'V2', 0.9930555555555556, 0.026994705200195312]
['BV', 6, 'CV', 103, 'libvlc.so', 'dd', 'V0', 'V3', 0.9878603945371776, 0.7131354808807373]
['BV', 29, 'CV', 183, 'perl', 'users', 'V3', 'V0', 0.9988841064881238, 1.5783989429473877]
['UV', 1, 'CV', 167, 'xargs', 'uniq', 'V2', 'V3', 0.9327146171693735, 0.14133262634277344]
['BV', 61, 'CV', 99, 'cmp', 'stty', 'V0', 'V3', 0.9159663865546218, 0.04883241653442383]
['CV', 271, 'BV', 51, 'ptx', 'cp', 'V1', 'V0', 0.9011328527291452, 0.18958187103271484]
['BV', 36, 'CV', 263, 'libvlc.so', 'unlink', 'V2', 'V1', 0.995987963891675, 0.25830817222595215]
['CV', 7, 'UV', 73, 'dir', 'nm', 'V2', 'V0', 0.9700539029746457, 3.0192224979400635]
['UV', 33, 'BV', 66, 'ar', 'lua', 'V3', 'V1', 0.9770337576092972, 8.45248818397522]
['UV', 14, 'BV', 6, 'objcopy', 'libvlc.so', 'V2', 'V0', 0.9904748159907635, 5.82028603553772]
['UV', 86, 'CV', 67, 'size', 'uname', 'V0', 'V2', 0.9966273187183811, 0.7303729057312012]
['BV', 52, 'CV', 206, 'libSDL2-2.0.so', 'paste', 'V2', 'V0', 0.9968664316490403, 0.9193687438964844]
['BV', 2, 'UV', 28, 'cmp', 'strings', 'V1', 'V3', 0.9759139784946237, 1.217142105102539]
['CV', 124, 'UV', 18, 'seq', 'ar', 'V3', 'V2', 0.9694868238557559, 1.2500054836273193]
['UV', 68, 'CV', 65, 'diff', 'env', 'V0', 'V2', 0.9852941176470589, 0.11343693733215332]
